"company_name","company_key","homepage_url","domain","linkedin_url","category","confidence_flag","homepage_input_validation","homepage_validation_note","careers_url_candidate","careers_url_final","redirected_to","resolver_status","source_type_guess","notes","last_checked_at","final_source_type","extractor_type","extractor_priority","ready_for_extraction","routing_notes"
"Emesent","cm-0188","https://emesent.com/","emesent.com","https://www.linkedin.com/company/emesent","Inspection (Energy / Infrastructure)","high","ok","","https://emesent.com/careers","https://www.emesent.com/careers","https://www.emesent.com/careers","careers_found","custom_found","{""homepageUsed"":""https://emesent.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://emesent.com/careers"",""status"":200,""finalUrl"":""https://www.emesent.com/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://www.emesent.com/careers"",""classification"":""custom_found""}","2026-04-11T16:23:03.182Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"Emesent Pty Ltd","cm-0189","https://emesent.com/","emesent.com","","","","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://emesent.com/ from domain column.","https://emesent.com/careers","https://www.emesent.com/careers","https://www.emesent.com/careers","careers_found","custom_found","{""homepageUsed"":""https://emesent.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://emesent.com/careers"",""status"":200,""finalUrl"":""https://www.emesent.com/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://www.emesent.com/careers"",""classification"":""custom_found""}","2026-04-11T16:23:04.525Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"EuroUSC Italia","cm-0190","https://eurousc-italia.it/","eurousc-italia.it","https://www.linkedin.com/company/eurousc-italia","Training & Services","high","ok","","https://eurousc-italia.it/careers","https://www.eurousc-italia.it/it/","https://www.eurousc-italia.it/it/","careers_found","custom_found","{""homepageUsed"":""https://eurousc-italia.it/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://eurousc-italia.it/careers"",""status"":200,""finalUrl"":""https://www.eurousc-italia.it/it/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://www.eurousc-italia.it/it/"",""classification"":""custom_found""}","2026-04-11T16:23:05.516Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"Event 38 Unmanned Systems","cm-0191","https://event38.com/","event38.com","https://www.linkedin.com/company/event-38-unmanned-systems","Hardware","high","ok","","https://event38.com/careers","https://event38.com/careers/","https://event38.com/careers/","careers_found","custom_found","{""homepageUsed"":""https://event38.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://event38.com/careers"",""status"":200,""finalUrl"":""https://event38.com/careers/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://event38.com/careers/"",""classification"":""custom_found""}","2026-04-11T16:23:07.611Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"Exyn Technologies","cm-0192","https://exyn.com/","exyn.com","https://www.linkedin.com/company/exyn-technologies","Software & Autonomy","high","ok","","https://exyn.com/join-us","https://www.exyn.com/about/careers","https://www.exyn.com/about/careers","careers_found","custom_found","{""homepageUsed"":""https://exyn.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://exyn.com/careers"",""status"":404,""finalUrl"":""https://www.exyn.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://exyn.com/jobs"",""status"":404,""finalUrl"":""https://www.exyn.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://exyn.com/careers/jobs"",""status"":404,""finalUrl"":""https://www.exyn.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://exyn.com/join-us"",""status"":200,""finalUrl"":""https://www.exyn.com/about/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://www.exyn.com/about/careers"",""classification"":""custom_found""}","2026-04-11T16:23:09.627Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"Exyn Technologies Inc","cm-0193","https://exyn.com/","exyn.com","","","","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://exyn.com/ from domain column.","https://exyn.com/join-us","https://www.exyn.com/about/careers","https://www.exyn.com/about/careers","careers_found","custom_found","{""homepageUsed"":""https://exyn.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://exyn.com/careers"",""status"":404,""finalUrl"":""https://www.exyn.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://exyn.com/jobs"",""status"":404,""finalUrl"":""https://www.exyn.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://exyn.com/careers/jobs"",""status"":404,""finalUrl"":""https://www.exyn.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://exyn.com/join-us"",""status"":200,""finalUrl"":""https://www.exyn.com/about/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://www.exyn.com/about/careers"",""classification"":""custom_found""}","2026-04-11T16:23:12.638Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"Field Group AS","cm-0194","https://field.group/","field.group","https://www.linkedin.com/company/field-group-as","","low","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://field.group/ from domain column.","https://fieldgeo.com/career/","https://fieldgeo.com/career/","","redirected_external","custom_found","{""homepageUsed"":""https://field.group/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://field.group/careers"",""status"":404,""finalUrl"":""https://fieldgeo.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/jobs"",""candidateUrl"":""https://field.group/jobs"",""status"":404,""finalUrl"":""https://fieldgeo.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/careers/jobs"",""candidateUrl"":""https://field.group/careers/jobs"",""status"":404,""finalUrl"":""https://fieldgeo.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/join-us"",""candidateUrl"":""https://field.group/join-us"",""status"":404,""finalUrl"":""https://fieldgeo.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/work-with-us"",""candidateUrl"":""https://field.group/work-with-us"",""status"":404,""finalUrl"":""https://fieldgeo.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/company/careers"",""candidateUrl"":""https://field.group/company/careers"",""status"":404,""finalUrl"":""https://fieldgeo.com/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/about/careers"",""candidateUrl"":""https://field.group/about/careers"",""status"":404,""finalUrl"":""https://fieldgeo.com/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/opportunities"",""candidateUrl"":""https://field.group/opportunities"",""status"":404,""finalUrl"":""https://fieldgeo.com/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/hiring"",""candidateUrl"":""https://field.group/hiring"",""status"":404,""finalUrl"":""https://fieldgeo.com/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""(homepage_scan)"",""candidateUrl"":""https://fieldgeo.com/career/"",""status"":200,""finalUrl"":""https://fieldgeo.com/career/"",""ok"":true,""error"":null,""text"":""Open Positions"",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://fieldgeo.com/career/"",""classification"":""custom_found""}","2026-04-11T16:23:14.053Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"FIXAR","cm-0195","https://fixar.pro/","fixar.pro","https://www.linkedin.com/company/fixar","Hardware","high","ok","","https://www.fixar.pro/","https://www.fixar.pro/","","careers_found","custom_found","{""homepageUsed"":""https://fixar.pro/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://fixar.pro/careers"",""status"":404,""finalUrl"":""https://www.fixar.pro/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://fixar.pro/jobs"",""status"":404,""finalUrl"":""https://www.fixar.pro/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://fixar.pro/careers/jobs"",""status"":404,""finalUrl"":""https://www.fixar.pro/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://fixar.pro/join-us"",""status"":404,""finalUrl"":""https://www.fixar.pro/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://fixar.pro/work-with-us"",""status"":404,""finalUrl"":""https://www.fixar.pro/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://fixar.pro/company/careers"",""status"":404,""finalUrl"":""https://www.fixar.pro/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://fixar.pro/about/careers"",""status"":404,""finalUrl"":""https://www.fixar.pro/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://fixar.pro/opportunities"",""status"":404,""finalUrl"":""https://www.fixar.pro/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://fixar.pro/hiring"",""status"":404,""finalUrl"":""https://www.fixar.pro/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""(homepage_scan)"",""candidateUrl"":""https://www.fixar.pro/"",""status"":200,""finalUrl"":""https://www.fixar.pro/"",""ok"":true,""error"":null,""text"":""Innovative UAV Technologies"",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://www.fixar.pro/"",""classification"":""custom_found""}","2026-04-11T16:23:19.563Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"FIXAR Global","cm-0196","https://fixar.pro/","fixar.pro","","","","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://fixar.pro/ from domain column.","https://www.fixar.pro/","https://www.fixar.pro/","","careers_found","custom_found","{""homepageUsed"":""https://fixar.pro/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://fixar.pro/careers"",""status"":404,""finalUrl"":""https://www.fixar.pro/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://fixar.pro/jobs"",""status"":404,""finalUrl"":""https://www.fixar.pro/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://fixar.pro/careers/jobs"",""status"":404,""finalUrl"":""https://www.fixar.pro/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://fixar.pro/join-us"",""status"":404,""finalUrl"":""https://www.fixar.pro/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://fixar.pro/work-with-us"",""status"":404,""finalUrl"":""https://www.fixar.pro/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://fixar.pro/company/careers"",""status"":404,""finalUrl"":""https://www.fixar.pro/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://fixar.pro/about/careers"",""status"":404,""finalUrl"":""https://www.fixar.pro/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://fixar.pro/opportunities"",""status"":404,""finalUrl"":""https://www.fixar.pro/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://fixar.pro/hiring"",""status"":404,""finalUrl"":""https://www.fixar.pro/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""(homepage_scan)"",""candidateUrl"":""https://www.fixar.pro/"",""status"":200,""finalUrl"":""https://www.fixar.pro/"",""ok"":true,""error"":null,""text"":""Innovative UAV Technologies"",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://www.fixar.pro/"",""classification"":""custom_found""}","2026-04-11T16:23:25.378Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"Flyability (Elios team)","cm-0197","https://www.flyability.com/","flyability.com","https://www.linkedin.com/company/flyability","Inspection (Energy / Infrastructure)","high","ok","","https://www.flyability.com/jobs","https://apply.workable.com/flyability/","https://apply.workable.com/flyability/","redirected_to_ats","ats_workable","{""homepageUsed"":""https://www.flyability.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://www.flyability.com/careers"",""status"":404,""finalUrl"":""https://www.flyability.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://www.flyability.com/jobs"",""status"":200,""finalUrl"":""https://apply.workable.com/flyability/"",""ok"":true,""error"":null,""ats"":""ats_workable"",""relatedToHome"":false}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://apply.workable.com/flyability/"",""classification"":""ats_workable""}","2026-04-11T16:23:28.976Z","ats_workable","ats_api","high","true","ATS via URL (provider=workable)"
