ats,slug,company_name,status,last_checked_at,last_successful_fetch_at,jobs_last_run,jobs_relevant_last_run,jobs_inserted_last_run,jobs_updated_last_run,jobs_irrelevant_last_run,jobs_partial_last_run,jobs_old_last_run,fetch_failed_last_run,yield_last_run,times_seen_empty,times_failed,last_relevant_at,runs_since_last_relevant,consecutive_fetch_failures,manually_disabled,scrape_tier,scrape_every_runs,bucket_last_run,last_error,provider,company,_existingjobsbysourceid
workable,heli-video-pros,Heli Video Pros,auto,2026-04-08T19:04:37.220Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Heli Video Pros failed: 429,workable,Heli Video Pros,
workable,hummingbird-technologies-ltd,Hummingbird Technologies Ltd,auto,2026-04-08T19:04:43.626Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Hummingbird Technologies Ltd failed: 429,workable,Hummingbird Technologies Ltd,
workable,hummingbird-technologies-ltd-1,Hummingbird Technologies Ltd 1,auto,2026-04-08T19:04:50.037Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Hummingbird Technologies Ltd 1 failed: 429,workable,Hummingbird Technologies Ltd 1,
workable,iceye,Iceye,auto,2026-04-08T19:04:56.507Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Iceye failed: 429,workable,Iceye,
workable,ikh,Ikh,auto,2026-04-08T19:05:02.970Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Ikh failed: 429,workable,Ikh,
workable,indra-uk,Indra Uk,auto,2026-04-08T19:05:09.366Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Indra Uk failed: 429,workable,Indra Uk,
workable,intertek,Intertek,auto,2026-04-08T19:05:15.792Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Intertek failed: 429,workable,Intertek,
workable,intetics-2,Intetics 2,auto,2026-04-08T19:05:22.249Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Intetics 2 failed: 429,workable,Intetics 2,
workable,intracom-defense,Intracom Defense,auto,2026-04-08T19:05:28.871Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Intracom Defense failed: 429,workable,Intracom Defense,
workable,j,J,auto,2026-04-08T19:05:35.323Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable J failed: 429,workable,J,
workable,knowhirematch-1,Knowhirematch 1,auto,2026-04-08T19:05:41.762Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Knowhirematch 1 failed: 429,workable,Knowhirematch 1,
workable,krushlabs,Krushlabs,auto,2026-04-08T19:05:48.229Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Krushlabs failed: 429,workable,Krushlabs,
workable,krypton-mining,Krypton Mining,auto,2026-04-08T19:05:54.658Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Krypton Mining failed: 429,workable,Krypton Mining,
workable,labella-associates,Labella Associates,auto,2026-04-08T19:06:01.111Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Labella Associates failed: 429,workable,Labella Associates,
workable,laborup,Laborup,auto,2026-04-08T19:06:07.545Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Laborup failed: 429,workable,Laborup,
workable,manna-1,Manna 1,auto,2026-04-08T19:06:13.995Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Manna 1 failed: 429,workable,Manna 1,
workable,marble,Marble,auto,2026-04-08T19:06:20.299Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Marble failed: 429,workable,Marble,
workable,matrix-camps-and-logistics,Matrix Camps And Logistics,auto,2026-04-08T19:06:26.736Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Matrix Camps And Logistics failed: 429,workable,Matrix Camps And Logistics,
workable,matternet,Matternet,auto,2026-04-08T19:06:33.197Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Matternet failed: 429,workable,Matternet,
workable,monarch-quantum,Monarch Quantum,auto,2026-04-08T19:06:39.605Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Monarch Quantum failed: 429,workable,Monarch Quantum,
workable,msr-fsr,Msr Fsr,auto,2026-04-08T19:06:46.103Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Msr Fsr failed: 429,workable,Msr Fsr,
workable,neo-tax,Neo Tax,auto,2026-04-08T19:06:52.569Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Neo Tax failed: 429,workable,Neo Tax,
workable,nodein,Nodein,auto,2026-04-08T19:06:59.056Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Nodein failed: 429,workable,Nodein,
workable,nortek,Nortek,auto,2026-04-08T19:07:05.529Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Nortek failed: 429,workable,Nortek,
workable,oceancomm,Oceancomm,auto,2026-04-08T19:07:12.011Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Oceancomm failed: 429,workable,Oceancomm,
workable,open-ocean-robotics,Open Ocean Robotics,auto,2026-04-08T19:07:18.474Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Open Ocean Robotics failed: 429,workable,Open Ocean Robotics,
workable,origin-10x,Origin 10x,auto,2026-04-08T19:07:24.917Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Origin 10x failed: 429,workable,Origin 10x,
workable,oxforddynamics,Oxforddynamics,auto,2026-04-08T19:07:31.349Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Oxforddynamics failed: 429,workable,Oxforddynamics,
workable,pacific-defense,Pacific Defense,auto,2026-04-08T19:07:37.843Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Pacific Defense failed: 429,workable,Pacific Defense,
workable,phantom-auto,Phantom Auto,auto,2026-04-08T19:07:44.287Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Phantom Auto failed: 429,workable,Phantom Auto,
workable,phasorengineering,Phasorengineering,auto,2026-04-08T19:07:50.688Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Phasorengineering failed: 429,workable,Phasorengineering,
workable,prime-robotics-1,Prime Robotics 1,auto,2026-04-08T19:07:57.110Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Prime Robotics 1 failed: 429,workable,Prime Robotics 1,
workable,propelleraero,Propelleraero,auto,2026-04-08T19:08:03.486Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Propelleraero failed: 429,workable,Propelleraero,
workable,rapyuta-robotics,Rapyuta Robotics,auto,2026-04-08T19:08:09.898Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Rapyuta Robotics failed: 429,workable,Rapyuta Robotics,
workable,rec-2,Rec 2,auto,2026-04-08T19:08:16.329Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Rec 2 failed: 429,workable,Rec 2,
workable,red-rabbit-robotics,Red Rabbit Robotics,auto,2026-04-08T19:08:22.788Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Red Rabbit Robotics failed: 429,workable,Red Rabbit Robotics,
workable,rise-robotics,Rise Robotics,auto,2026-04-08T19:08:29.228Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Rise Robotics failed: 429,workable,Rise Robotics,
workable,robeaute,Robeaute,auto,2026-04-08T19:08:35.700Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Robeaute failed: 429,workable,Robeaute,
workable,ryhr,Ryhr,auto,2026-04-08T19:08:42.191Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Ryhr failed: 429,workable,Ryhr,
workable,safcsp,Safcsp,auto,2026-04-08T19:08:48.560Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Safcsp failed: 429,workable,Safcsp,
workable,shift-robotics,Shift Robotics,auto,2026-04-08T19:08:54.905Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Shift Robotics failed: 429,workable,Shift Robotics,
workable,skylarkdrones,Skylarkdrones,auto,2026-04-08T19:09:01.357Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Skylarkdrones failed: 429,workable,Skylarkdrones,
workable,slip-robotics,Slip Robotics,auto,2026-04-08T19:09:07.803Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Slip Robotics failed: 429,workable,Slip Robotics,
workable,sorting-robotics,Sorting Robotics,auto,2026-04-08T19:09:14.240Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Sorting Robotics failed: 429,workable,Sorting Robotics,
workable,ssci,Ssci,auto,2026-04-08T19:09:20.686Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Ssci failed: 429,workable,Ssci,
workable,swiftengineering,Swiftengineering,auto,2026-04-08T19:09:27.148Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Swiftengineering failed: 429,workable,Swiftengineering,
workable,talentsis,Talentsis,auto,2026-04-08T19:09:33.597Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Talentsis failed: 429,workable,Talentsis,
workable,terabase-energy,Terabase Energy,auto,2026-04-08T19:09:39.929Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Terabase Energy failed: 429,workable,Terabase Energy,
workable,unusual-machines,Unusual Machines,auto,2026-04-08T19:09:46.276Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Unusual Machines failed: 429,workable,Unusual Machines,
workable,veterans-launch-inc,Veterans Launch Inc,auto,2026-04-08T19:09:52.717Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Veterans Launch Inc failed: 429,workable,Veterans Launch Inc,
workable,virtual-surveyor,Virtual Surveyor,auto,2026-04-08T19:09:59.163Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Virtual Surveyor failed: 429,workable,Virtual Surveyor,
workable,voom-insurance,Voom Insurance,auto,2026-04-08T19:10:05.586Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Voom Insurance failed: 429,workable,Voom Insurance,
workable,warfel-construction,Warfel Construction,auto,2026-04-08T19:10:12.050Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Warfel Construction failed: 429,workable,Warfel Construction,
workable,xtia,Xtia,auto,2026-04-08T19:10:18.498Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Xtia failed: 429,workable,Xtia,
workable,zerozero,Zerozero,auto,2026-04-08T19:10:24.982Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Zerozero failed: 429,workable,Zerozero,
