"company_key","company_name","domain","homepage_url","linkedin_url","category","confidence_flag","homepage_input_validation","homepage_validation_note","careers_url_candidate","careers_url_final","redirected_to","resolver_status","source_type_guess","notes","last_checked_at","final_source_type","extractor_type","extractor_priority","ready_for_extraction","routing_notes"
"cm-0347","Ukrspecsystems Group","ukrspecsystems.com","https://ukrspecsystems.com/","https://www.linkedin.com/company/ukrspecsystems","Defense","high","ok",,"https://ukrspecsystems.com/","https://ukrspecsystems.com/",,"careers_found","custom_found","{""homepageUsed"":""https://ukrspecsystems.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://ukrspecsystems.com/careers"",""status"":404,""finalUrl"":""https://ukrspecsystems.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://ukrspecsystems.com/jobs"",""status"":404,""finalUrl"":""https://ukrspecsystems.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://ukrspecsystems.com/careers/jobs"",""status"":404,""finalUrl"":""https://ukrspecsystems.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://ukrspecsystems.com/join-us"",""status"":404,""finalUrl"":""https://ukrspecsystems.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://ukrspecsystems.com/work-with-us"",""status"":404,""finalUrl"":""https://ukrspecsystems.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://ukrspecsystems.com/company/careers"",""status"":404,""finalUrl"":""https://ukrspecsystems.com/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://ukrspecsystems.com/about/careers"",""status"":404,""finalUrl"":""https://ukrspecsystems.com/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://ukrspecsystems.com/opportunities"",""status"":404,""finalUrl"":""https://ukrspecsystems.com/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://ukrspecsystems.com/hiring"",""status"":404,""finalUrl"":""https://ukrspecsystems.com/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""(homepage_scan)"",""candidateUrl"":""https://ukrspecsystems.com/"",""status"":200,""finalUrl"":""https://ukrspecsystems.com/"",""ok"":true,""error"":null,""text"":"""",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://ukrspecsystems.com/"",""classification"":""custom_found""}","2026-04-11T00:16:42.460Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0348","Unifly","unifly.aero","https://unifly.aero/","https://www.linkedin.com/company/unifly","Software & Autonomy","high","ok",,"https://unifly.aero/careers","https://www.unifly.aero/careers/","https://www.unifly.aero/careers/","careers_found","custom_found","{""homepageUsed"":""https://unifly.aero/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://unifly.aero/careers"",""status"":200,""finalUrl"":""https://www.unifly.aero/careers/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://www.unifly.aero/careers/"",""classification"":""custom_found""}","2026-04-11T00:16:44.605Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0349","Unitree Robotics","unitree.com","https://unitree.com/","https://www.linkedin.com/company/unitree-robotics","Hardware","high","ok",,"https://unitree.com/careers","https://www.unitree.com/position/","https://www.unitree.com/position/","careers_found","custom_found","{""homepageUsed"":""https://unitree.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://unitree.com/careers"",""status"":200,""finalUrl"":""https://www.unitree.com/position/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://www.unitree.com/position/"",""classification"":""custom_found""}","2026-04-11T00:16:46.930Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0350","Unmanned Life","unmanned.life","https://unmanned.life/","https://www.linkedin.com/company/unmanned-life","Software & Autonomy","high","ok",,"https://unmanned.life/careers","https://unmanned.life/careers",,"careers_found","custom_found","{""homepageUsed"":""https://unmanned.life/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://unmanned.life/careers"",""status"":200,""finalUrl"":""https://unmanned.life/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://unmanned.life/careers"",""classification"":""custom_found""}","2026-04-11T00:16:50.360Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0351","Unmanned Valley","unmannedvalley.nl","https://unmannedvalley.nl/","https://www.linkedin.com/company/unmanned-valley","Training & Services","high","ok",,"https://unmannedvalley.nl/","https://unmannedvalley.nl/",,"careers_found","custom_found","{""homepageUsed"":""https://unmannedvalley.nl/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://unmannedvalley.nl/careers"",""status"":404,""finalUrl"":""https://unmannedvalley.nl/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://unmannedvalley.nl/jobs"",""status"":404,""finalUrl"":""https://unmannedvalley.nl/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://unmannedvalley.nl/careers/jobs"",""status"":404,""finalUrl"":""https://unmannedvalley.nl/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://unmannedvalley.nl/join-us"",""status"":404,""finalUrl"":""https://unmannedvalley.nl/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://unmannedvalley.nl/work-with-us"",""status"":404,""finalUrl"":""https://unmannedvalley.nl/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://unmannedvalley.nl/company/careers"",""status"":404,""finalUrl"":""https://unmannedvalley.nl/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://unmannedvalley.nl/about/careers"",""status"":404,""finalUrl"":""https://unmannedvalley.nl/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://unmannedvalley.nl/opportunities"",""status"":404,""finalUrl"":""https://unmannedvalley.nl/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://unmannedvalley.nl/hiring"",""status"":404,""finalUrl"":""https://unmannedvalley.nl/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""(homepage_scan)"",""candidateUrl"":""https://unmannedvalley.nl/"",""status"":200,""finalUrl"":""https://unmannedvalley.nl/"",""ok"":true,""error"":null,""text"":""Home"",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://unmannedvalley.nl/"",""classification"":""custom_found""}","2026-04-11T00:16:51.527Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0352","Vertical Aerospace","vertical-aerospace.com","https://vertical-aerospace.com/","https://www.linkedin.com/company/vertical-aerospace","Hardware","high","ok",,"https://vertical-aerospace.com/careers","https://vertical-aerospace.com/careers/","https://vertical-aerospace.com/careers/","careers_found","custom_found","{""homepageUsed"":""https://vertical-aerospace.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://vertical-aerospace.com/careers"",""status"":200,""finalUrl"":""https://vertical-aerospace.com/careers/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://vertical-aerospace.com/careers/"",""classification"":""custom_found""}","2026-04-11T00:17:19.837Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0353","Vertical Aerospace Ltd","vertical-aerospace.com","https://vertical-aerospace.com/",,,,"rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://vertical-aerospace.com/ from domain column.","https://vertical-aerospace.com/careers","https://vertical-aerospace.com/careers/","https://vertical-aerospace.com/careers/","careers_found","custom_found","{""homepageUsed"":""https://vertical-aerospace.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://vertical-aerospace.com/careers"",""status"":200,""finalUrl"":""https://vertical-aerospace.com/careers/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://vertical-aerospace.com/careers/"",""classification"":""custom_found""}","2026-04-11T00:17:21.195Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0354","Volansi","volansi.com","https://volansi.com/","https://www.linkedin.com/company/volansi","Logistics (Delivery / BVLOS Ops)","high","ok",,,,,"homepage_fetch_failed","fetch_failed","{""homepageUsed"":""https://volansi.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://volansi.com/careers"",""status"":0,""finalUrl"":""https://volansi.com/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://volansi.com/jobs"",""status"":0,""finalUrl"":""https://volansi.com/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://volansi.com/careers/jobs"",""status"":0,""finalUrl"":""https://volansi.com/careers/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://volansi.com/join-us"",""status"":0,""finalUrl"":""https://volansi.com/join-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://volansi.com/work-with-us"",""status"":0,""finalUrl"":""https://volansi.com/work-with-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://volansi.com/company/careers"",""status"":0,""finalUrl"":""https://volansi.com/company/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://volansi.com/about/careers"",""status"":0,""finalUrl"":""https://volansi.com/about/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://volansi.com/opportunities"",""status"":0,""finalUrl"":""https://volansi.com/opportunities"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://volansi.com/hiring"",""status"":0,""finalUrl"":""https://volansi.com/hiring"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://volansi.com/"",""classification"":""fetch_failed"",""homepageError"":""fetch failed""}","2026-04-11T00:17:22.372Z","unavailable","none","none","false","gated: resolver_status=homepage_fetch_failed"
"cm-0355","Volatus Aerospace Corp","volatusaerospace.com","https://volatusaerospace.com/","https://www.linkedin.com/company/volatus-aerospace",,"medium","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://volatusaerospace.com/ from domain column.","https://volatusaerospace.com/5-things-you-need-to-know-when-hiring-a-drone-services-company/","https://volatusaerospace.com/5-things-you-need-to-know-when-hiring-a-drone-services-company/",,"careers_found","custom_found","{""homepageUsed"":""https://volatusaerospace.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://volatusaerospace.com/careers"",""status"":404,""finalUrl"":""https://volatusaerospace.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://volatusaerospace.com/jobs"",""status"":404,""finalUrl"":""https://volatusaerospace.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://volatusaerospace.com/careers/jobs"",""status"":404,""finalUrl"":""https://volatusaerospace.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://volatusaerospace.com/join-us"",""status"":404,""finalUrl"":""https://volatusaerospace.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://volatusaerospace.com/work-with-us"",""status"":404,""finalUrl"":""https://volatusaerospace.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://volatusaerospace.com/company/careers"",""status"":404,""finalUrl"":""https://volatusaerospace.com/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://volatusaerospace.com/about/careers"",""status"":404,""finalUrl"":""https://volatusaerospace.com/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://volatusaerospace.com/opportunities"",""status"":404,""finalUrl"":""https://volatusaerospace.com/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://volatusaerospace.com/hiring"",""status"":404,""finalUrl"":""https://volatusaerospace.com/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""(homepage_scan)"",""candidateUrl"":""https://volatusaerospace.com/5-things-you-need-to-know-when-hiring-a-drone-services-company/"",""status"":200,""finalUrl"":""https://volatusaerospace.com/5-things-you-need-to-know-when-hiring-a-drone-services-company/"",""ok"":true,""error"":null,""text"":""DOWNLOAD THE GUIDE"",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://volatusaerospace.com/5-things-you-need-to-know-when-hiring-a-drone-services-company/"",""classification"":""custom_found""}","2026-04-11T00:17:23.494Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0356","Volocopter","volocopter.com","https://www.volocopter.com/","https://www.linkedin.com/company/volocopter","Hardware","high","ok",,"https://www.volocopter.com/careers","https://www.volocopter.com/en/careers","https://www.volocopter.com/en/careers","careers_found","custom_found","{""homepageUsed"":""https://www.volocopter.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://www.volocopter.com/careers"",""status"":200,""finalUrl"":""https://www.volocopter.com/en/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://www.volocopter.com/en/careers"",""classification"":""custom_found""}","2026-04-11T00:17:37.678Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0357","Volocopter GmbH","volocopter.com","https://volocopter.com/",,,,"rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://volocopter.com/ from domain column.","https://volocopter.com/careers","https://www.volocopter.com/en/careers","https://www.volocopter.com/en/careers","careers_found","custom_found","{""homepageUsed"":""https://volocopter.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://volocopter.com/careers"",""status"":200,""finalUrl"":""https://www.volocopter.com/en/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://www.volocopter.com/en/careers"",""classification"":""custom_found""}","2026-04-11T00:17:38.971Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
